East Midlands,East of England,London,North East,North West,South East,South West,West Midlands,Yorkshire and The Humber
7183.0,7488.0,11126.0,4938.0,14054.0,10897.0,4488.0,9454.0,9306.0
7239.0,7571.0,11237.0,4962.0,14120.0,11025.0,4520.0,9508.0,9366.0
7298.0,7669.0,11373.0,4986.0,14173.0,11166.0,4547.0,9587.0,9404.0
7356.0,7776.0,11516.0,5006.0,14251.0,11323.0,4583.0,9646.0,9447.0
7404.0,7880.0,11660.0,5040.0,14318.0,11450.0,4621.0,9709.0,9511.0
7460.0,7980.0,11825.0,5060.0,14388.0,11597.0,4663.0,9775.0,9571.0
7509.0,8088.0,11970.0,5086.0,14461.0,11744.0,4699.0,9828.0,9618.0
7566.0,8208.0,12148.0,5111.0,14530.0,11917.0,4742.0,9910.0,9661.0
7631.0,8348.0,12338.0,5148.0,14618.0,12083.0,4790.0,9989.0,9704.0
7696.0,8474.0,12513.0,5175.0,14719.0,12289.0,4833.0,10076.0,9756.0
7751.0,8627.0,12707.0,5207.0,14805.0,12490.0,4883.0,10169.0,9810.0
7815.0,8762.0,12896.0,5240.0,14899.0,12692.0,4928.0,10277.0,9862.0
7902.0,8932.0,13079.0,5271.0,15005.0,12888.0,4974.0,10386.0,9910.0
7960.0,9124.0,13280.0,5307.0,15108.0,13091.0,5032.0,10502.0,9973.0
8041.0,9293.0,13478.0,5359.0,15221.0,13309.0,5090.0,10638.0,10024.0
8125.0,9484.0,13689.0,5395.0,15321.0,13587.0,5162.0,10771.0,10092.0
8230.0,9668.0,13908.0,5428.0,15457.0,13830.0,5231.0,10877.0,10158.0
8324.0,9845.0,14123.0,5466.0,15587.0,14095.0,5314.0,10996.0,10204.0
8422.0,10039.0,14313.0,5511.0,15708.0,14336.0,5389.0,11118.0,10280.0
8522.0,10239.0,14525.0,5547.0,15826.0,14607.0,5485.0,11247.0,10359.0
8623.0,10447.0,14737.0,5581.0,15955.0,14881.0,5569.0,11370.0,10423.0
8720.0,10628.0,14960.0,5620.0,16089.0,15174.0,5648.0,11512.0,10477.0
8817.0,10815.0,15188.0,5679.0,16244.0,15468.0,5746.0,11641.0,10558.0
8920.0,11021.0,15382.0,5719.0,16384.0,15716.0,5856.0,11768.0,10627.0
9006.0,11218.0,15582.0,5754.0,16509.0,15962.0,5953.0,11909.0,10704.0
9084.0,11411.0,15758.0,5801.0,16653.0,16202.0,6058.0,12058.0,10761.0
9170.0,11581.0,15932.0,5829.0,16798.0,16440.0,6155.0,12201.0,10828.0
9263.0,11754.0,16093.0,5871.0,16922.0,16641.0,6259.0,12330.0,10887.0
9343.0,11918.0,16262.0,5926.0,17061.0,16875.0,6372.0,12468.0,10945.0
9437.0,12055.0,16407.0,5965.0,17193.0,17093.0,6469.0,12593.0,11004.0
9534.0,12221.0,16558.0,6004.0,17339.0,17324.0,6566.0,12710.0,11068.0
9617.0,12400.0,16694.0,6043.0,17488.0,17551.0,6670.0,12841.0,11130.0
9710.0,12543.0,16833.0,6089.0,17626.0,17740.0,6755.0,12961.0,11185.0
9788.0,12674.0,16941.0,6121.0,17737.0,17930.0,6840.0,13082.0,11253.0
9870.0,12807.0,17056.0,6160.0,17869.0,18082.0,6913.0,13194.0,11314.0
9953.0,12922.0,17170.0,6195.0,18006.0,18246.0,6978.0,13312.0,11376.0
10035.0,13033.0,17292.0,6229.0,18119.0,18402.0,7060.0,13412.0,11430.0
10113.0,13160.0,17416.0,6266.0,18242.0,18555.0,7124.0,13514.0,11494.0
10179.0,13268.0,17498.0,6309.0,18357.0,18662.0,7183.0,13612.0,11551.0
10247.0,13372.0,17605.0,6348.0,18470.0,18789.0,7247.0,13698.0,11614.0
10304.0,13474.0,17694.0,6376.0,18549.0,18922.0,7312.0,13789.0,11656.0
10375.0,13566.0,17778.0,6404.0,18637.0,19028.0,7376.0,13885.0,11692.0
10439.0,13671.0,17864.0,6437.0,18741.0,19141.0,7436.0,13983.0,11731.0
10516.0,13762.0,17932.0,6464.0,18839.0,19236.0,7490.0,14062.0,11770.0
10568.0,13847.0,18010.0,6491.0,18945.0,19339.0,7538.0,14136.0,11826.0
10623.0,13933.0,18074.0,6510.0,19038.0,19438.0,7576.0,14215.0,11883.0
10683.0,14002.0,18136.0,6533.0,19128.0,19510.0,7623.0,14286.0,11935.0
10727.0,14061.0,18199.0,6556.0,19217.0,19588.0,7662.0,14355.0,11983.0
10783.0,14126.0,18258.0,6581.0,19291.0,19671.0,7702.0,14429.0,12027.0
10854.0,14207.0,18313.0,6612.0,19362.0,19762.0,7737.0,14505.0,12065.0
10923.0,14282.0,18375.0,6632.0,19443.0,19840.0,7758.0,14568.0,12097.0
10963.0,14340.0,18434.0,6648.0,19509.0,19908.0,7790.0,14629.0,12135.0
11008.0,14393.0,18495.0,6666.0,19584.0,19984.0,7825.0,14682.0,12173.0
11040.0,14450.0,18548.0,6686.0,19635.0,20043.0,7851.0,14735.0,12212.0
11089.0,14498.0,18584.0,6706.0,19679.0,20116.0,7875.0,14793.0,12248.0
11117.0,14528.0,18637.0,6724.0,19736.0,20167.0,7901.0,14840.0,12293.0
11144.0,14563.0,18684.0,6734.0,19786.0,20227.0,7922.0,14893.0,12315.0
11179.0,14604.0,18719.0,6745.0,19835.0,20283.0,7946.0,14948.0,12345.0
11215.0,14641.0,18753.0,6767.0,19885.0,20330.0,7969.0,14984.0,12377.0
11250.0,14679.0,18781.0,6778.0,19923.0,20383.0,7997.0,15034.0,12404.0
11276.0,14711.0,18811.0,6790.0,19971.0,20422.0,8013.0,15068.0,12429.0
11307.0,14751.0,18836.0,6800.0,20007.0,20465.0,8028.0,15105.0,12457.0
11343.0,14776.0,18861.0,6812.0,20050.0,20494.0,8049.0,15138.0,12490.0
11361.0,14805.0,18895.0,6826.0,20083.0,20537.0,8068.0,15181.0,12511.0
11382.0,14832.0,18922.0,6834.0,20111.0,20575.0,8081.0,15212.0,12528.0
11410.0,14851.0,18939.0,6847.0,20136.0,20600.0,8091.0,15239.0,12552.0
11430.0,14877.0,18960.0,6855.0,20165.0,20645.0,8099.0,15268.0,12570.0
11451.0,14896.0,18987.0,6869.0,20200.0,20683.0,8103.0,15294.0,12589.0
11469.0,14923.0,19011.0,6874.0,20229.0,20706.0,8116.0,15308.0,12614.0
11489.0,14953.0,19033.0,6879.0,20258.0,20733.0,8124.0,15328.0,12628.0
11508.0,14977.0,19048.0,6889.0,20278.0,20754.0,8137.0,15354.0,12645.0
11530.0,14995.0,19064.0,6897.0,20298.0,20783.0,8149.0,15369.0,12665.0
11547.0,15010.0,19078.0,6905.0,20318.0,20800.0,8156.0,15390.0,12682.0
11567.0,15029.0,19098.0,6910.0,20339.0,20826.0,8162.0,15406.0,12701.0
11585.0,15040.0,19103.0,6920.0,20354.0,20844.0,8167.0,15428.0,12714.0
11606.0,15056.0,19119.0,6928.0,20367.0,20864.0,8175.0,15440.0,12723.0
11619.0,15064.0,19129.0,6931.0,20396.0,20886.0,8180.0,15451.0,12737.0
11630.0,15076.0,19143.0,6933.0,20417.0,20909.0,8186.0,15465.0,12756.0
11638.0,15085.0,19152.0,6935.0,20434.0,20929.0,8192.0,15478.0,12766.0
11649.0,15097.0,19165.0,6941.0,20448.0,20942.0,8197.0,15498.0,12776.0
11664.0,15107.0,19174.0,6945.0,20461.0,20955.0,8199.0,15508.0,12785.0
11673.0,15114.0,19181.0,6950.0,20476.0,20972.0,8203.0,15515.0,12796.0
11686.0,15120.0,19188.0,6956.0,20496.0,20984.0,8206.0,15532.0,12801.0
11701.0,15137.0,19204.0,6957.0,20509.0,20995.0,8214.0,15543.0,12818.0
11714.0,15148.0,19214.0,6960.0,20523.0,21010.0,8218.0,15555.0,12825.0
11725.0,15157.0,19219.0,6968.0,20536.0,21019.0,8222.0,15569.0,12835.0
11730.0,15163.0,19230.0,6970.0,20546.0,21027.0,8225.0,15573.0,12844.0
11740.0,15171.0,19236.0,6972.0,20560.0,21036.0,8230.0,15580.0,12851.0
11749.0,15178.0,19238.0,6975.0,20570.0,21046.0,8233.0,15585.0,12863.0
11756.0,15185.0,19249.0,6979.0,20576.0,21053.0,8235.0,15591.0,12868.0
11760.0,15188.0,19258.0,6980.0,20588.0,21057.0,8239.0,15593.0,12872.0
11771.0,15194.0,19260.0,6983.0,20596.0,21068.0,8242.0,15600.0,12879.0
11776.0,15203.0,19265.0,6986.0,20603.0,21076.0,8243.0,15605.0,12886.0
11779.0,15206.0,19273.0,6992.0,20612.0,21086.0,8248.0,15616.0,12895.0
11782.0,15210.0,19279.0,6993.0,20623.0,21095.0,8250.0,15629.0,12900.0
11789.0,15211.0,19282.0,6994.0,20630.0,21103.0,8251.0,15636.0,12903.0
11792.0,15214.0,19290.0,6997.0,20632.0,21108.0,8253.0,15641.0,12906.0
11798.0,15220.0,19294.0,7000.0,20644.0,21114.0,8255.0,15645.0,12914.0
11799.0,15224.0,19300.0,7001.0,20648.0,21119.0,8258.0,15652.0,12918.0
11805.0,15228.0,19301.0,7003.0,20652.0,21126.0,8260.0,15659.0,12922.0
11815.0,15231.0,19303.0,7004.0,20657.0,21132.0,8265.0,15660.0,12927.0
11819.0,15237.0,19311.0,7006.0,20661.0,21140.0,8269.0,15667.0,12936.0
11822.0,15241.0,19316.0,7006.0,20668.0,21140.0,8272.0,15674.0,12939.0
11826.0,15250.0,19324.0,7007.0,20672.0,21142.0,8273.0,15677.0,12943.0
11829.0,15251.0,19328.0,7007.0,20677.0,21146.0,8277.0,15683.0,12950.0
11833.0,15253.0,19331.0,7007.0,20684.0,21151.0,8280.0,15688.0,12957.0
11834.0,15259.0,19335.0,7009.0,20690.0,21157.0,8280.0,15690.0,12967.0
11835.0,15262.0,19337.0,7011.0,20698.0,21161.0,8280.0,15695.0,12968.0
11839.0,15266.0,19345.0,7012.0,20703.0,21164.0,8282.0,15698.0,12975.0
11842.0,15274.0,19348.0,7014.0,20705.0,21166.0,8283.0,15700.0,12980.0
11844.0,15279.0,19350.0,7015.0,20708.0,21168.0,8284.0,15708.0,12992.0
11850.0,15282.0,19353.0,7015.0,20711.0,21172.0,8285.0,15712.0,12995.0
11850.0,15284.0,19357.0,7015.0,20712.0,21176.0,8285.0,15716.0,12997.0
11851.0,15287.0,19359.0,7015.0,20717.0,21182.0,8287.0,15719.0,13005.0
11851.0,15292.0,19360.0,7016.0,20721.0,21186.0,8288.0,15722.0,13012.0
11853.0,15294.0,19362.0,7017.0,20726.0,21190.0,8292.0,15725.0,13017.0
11859.0,15298.0,19363.0,7018.0,20727.0,21191.0,8293.0,15732.0,13018.0
11861.0,15298.0,19364.0,7020.0,20732.0,21197.0,8293.0,15733.0,13020.0
11864.0,15301.0,19367.0,7021.0,20733.0,21200.0,8294.0,15738.0,13022.0
11866.0,15302.0,19367.0,7022.0,20736.0,21201.0,8296.0,15744.0,13025.0
11867.0,15308.0,19369.0,7024.0,20741.0,21203.0,8298.0,15745.0,13027.0
11869.0,15311.0,19374.0,7024.0,20743.0,21204.0,8300.0,15747.0,13029.0
11869.0,15311.0,19375.0,7024.0,20747.0,21207.0,8303.0,15748.0,13032.0
11870.0,15313.0,19378.0,7024.0,20747.0,21211.0,8306.0,15749.0,13034.0
11871.0,15314.0,19382.0,7024.0,20748.0,21212.0,8308.0,15750.0,13037.0
11872.0,15315.0,19384.0,7024.0,20750.0,21215.0,8312.0,15750.0,13040.0
11877.0,15315.0,19386.0,7025.0,20752.0,21217.0,8314.0,15752.0,13041.0
11877.0,15318.0,19387.0,7026.0,20753.0,21220.0,8316.0,15753.0,13043.0
11878.0,15320.0,19392.0,7026.0,20757.0,21221.0,8317.0,15754.0,13048.0
11878.0,15326.0,19393.0,7026.0,20759.0,21223.0,8318.0,15755.0,13049.0
11879.0,15327.0,19396.0,7027.0,20761.0,21225.0,8319.0,15756.0,13053.0
11879.0,15330.0,19397.0,7027.0,20761.0,21228.0,8320.0,15759.0,13059.0
11879.0,15331.0,19398.0,7028.0,20763.0,21229.0,8321.0,15760.0,13062.0
11879.0,15333.0,19401.0,7028.0,20764.0,21229.0,8321.0,15761.0,13062.0
11881.0,15335.0,19401.0,7029.0,20769.0,21233.0,8321.0,15765.0,13063.0
11881.0,15335.0,19402.0,7033.0,20770.0,21234.0,8322.0,15766.0,13067.0
11882.0,15337.0,19403.0,7033.0,20772.0,21234.0,8322.0,15770.0,13067.0
11882.0,15337.0,19404.0,7033.0,20772.0,21239.0,8322.0,15772.0,13068.0
11883.0,15337.0,19405.0,7034.0,20775.0,21240.0,8323.0,15775.0,13070.0
11884.0,15340.0,19407.0,7034.0,20776.0,21241.0,8323.0,15775.0,13072.0
11886.0,15342.0,19407.0,7034.0,20777.0,21243.0,8323.0,15777.0,13074.0
11888.0,15344.0,19407.0,7035.0,20778.0,21245.0,8324.0,15777.0,13074.0
11888.0,15344.0,19407.0,7035.0,20778.0,21246.0,8325.0,15777.0,13075.0
11889.0,15344.0,19410.0,7035.0,20779.0,21247.0,8325.0,15777.0,13075.0
11890.0,15346.0,19414.0,7035.0,20783.0,21248.0,8326.0,15779.0,13076.0
11891.0,15347.0,19415.0,7035.0,20783.0,21248.0,8326.0,15779.0,13076.0
11893.0,15347.0,19418.0,7035.0,20788.0,21250.0,8326.0,15780.0,13077.0
11893.0,15348.0,19421.0,7035.0,20790.0,21252.0,8326.0,15782.0,13080.0
11893.0,15349.0,19421.0,7035.0,20791.0,21255.0,8326.0,15784.0,13081.0
11893.0,15350.0,19425.0,7035.0,20793.0,21255.0,8326.0,15786.0,13084.0
11894.0,15350.0,19427.0,7035.0,20795.0,21256.0,8326.0,15788.0,13084.0
11895.0,15350.0,19429.0,7035.0,20799.0,21259.0,8326.0,15789.0,13085.0
11896.0,15350.0,19432.0,7035.0,20803.0,21260.0,8326.0,15789.0,13085.0
11897.0,15351.0,19433.0,7035.0,20805.0,21260.0,8327.0,15789.0,13087.0
11898.0,15354.0,19434.0,7036.0,20807.0,21260.0,8327.0,15791.0,13087.0
11899.0,15354.0,19434.0,7037.0,20811.0,21261.0,8327.0,15793.0,13087.0
11900.0,15355.0,19435.0,7037.0,20813.0,21261.0,8327.0,15795.0,13090.0
11903.0,15356.0,19436.0,7037.0,20818.0,21262.0,8327.0,15796.0,13092.0
11907.0,15356.0,19438.0,7037.0,20819.0,21265.0,8327.0,15798.0,13093.0
11908.0,15356.0,19439.0,7038.0,20820.0,21265.0,8327.0,15799.0,13093.0
11908.0,15357.0,19443.0,7038.0,20821.0,21266.0,8328.0,15801.0,13095.0
11908.0,15358.0,19444.0,7038.0,20823.0,21267.0,8328.0,15801.0,13095.0
11910.0,15359.0,19446.0,7038.0,20825.0,21269.0,8328.0,15802.0,13098.0
11911.0,15360.0,19451.0,7038.0,20827.0,21272.0,8328.0,15804.0,13098.0
11912.0,15362.0,19452.0,7039.0,20830.0,21277.0,8328.0,15806.0,13099.0
11913.0,15363.0,19452.0,7039.0,20833.0,21279.0,8329.0,15806.0,13102.0
11914.0,15363.0,19457.0,7039.0,20835.0,21279.0,8329.0,15809.0,13102.0
11914.0,15364.0,19460.0,7039.0,20835.0,21282.0,8329.0,15810.0,13103.0
11918.0,15364.0,19460.0,7039.0,20840.0,21282.0,8329.0,15811.0,13105.0
11920.0,15365.0,19462.0,7039.0,20846.0,21282.0,8330.0,15813.0,13106.0
11921.0,15368.0,19464.0,7039.0,20850.0,21284.0,8330.0,15816.0,13106.0
11921.0,15369.0,19466.0,7039.0,20851.0,21286.0,8330.0,15817.0,13106.0
11921.0,15370.0,19470.0,7039.0,20857.0,21287.0,8330.0,15818.0,13107.0
11922.0,15372.0,19472.0,7039.0,20864.0,21288.0,8330.0,15819.0,13110.0
11922.0,15373.0,19473.0,7039.0,20876.0,21289.0,8331.0,15820.0,13113.0
11922.0,15373.0,19473.0,7039.0,20888.0,21289.0,8331.0,15820.0,13113.0
11923.0,15374.0,19474.0,7040.0,20893.0,21291.0,8331.0,15820.0,13115.0
11923.0,15374.0,19474.0,7040.0,20897.0,21291.0,8331.0,15822.0,13115.0
11924.0,15374.0,19477.0,7041.0,20907.0,21295.0,8332.0,15824.0,13116.0
11924.0,15376.0,19481.0,7041.0,20913.0,21300.0,8333.0,15827.0,13116.0
11924.0,15377.0,19481.0,7041.0,20917.0,21302.0,8334.0,15828.0,13117.0
11925.0,15378.0,19484.0,7043.0,20923.0,21303.0,8336.0,15828.0,13121.0
11925.0,15378.0,19486.0,7043.0,20930.0,21303.0,8337.0,15830.0,13122.0
11926.0,15379.0,19488.0,7043.0,20938.0,21304.0,8339.0,15832.0,13126.0
11928.0,15380.0,19493.0,7043.0,20946.0,21305.0,8339.0,15837.0,13127.0
11928.0,15380.0,19497.0,7047.0,20952.0,21307.0,8341.0,15840.0,13131.0
11932.0,15382.0,19498.0,7047.0,20966.0,21308.0,8343.0,15841.0,13132.0
11934.0,15382.0,19503.0,7051.0,20972.0,21310.0,8345.0,15843.0,13136.0
11937.0,15382.0,19504.0,7051.0,20985.0,21311.0,8346.0,15847.0,13137.0
11939.0,15383.0,19506.0,7051.0,20991.0,21314.0,8346.0,15853.0,13138.0
11940.0,15384.0,19509.0,7054.0,20996.0,21316.0,8347.0,15857.0,13140.0
11943.0,15385.0,19512.0,7056.0,21004.0,21319.0,8350.0,15860.0,13142.0
11943.0,15388.0,19514.0,7059.0,21016.0,21323.0,8350.0,15863.0,13145.0
11945.0,15391.0,19516.0,7067.0,21030.0,21327.0,8351.0,15870.0,13147.0
11946.0,15394.0,19520.0,7069.0,21041.0,21331.0,8351.0,15875.0,13151.0
11946.0,15395.0,19521.0,7072.0,21054.0,21332.0,8353.0,15880.0,13153.0
11948.0,15398.0,19524.0,7074.0,21063.0,21337.0,8357.0,15882.0,13157.0
11953.0,15400.0,19528.0,7079.0,21081.0,21338.0,8357.0,15885.0,13159.0
11956.0,15401.0,19533.0,7083.0,21092.0,21339.0,8360.0,15889.0,13165.0
11958.0,15403.0,19535.0,7086.0,21107.0,21348.0,8361.0,15893.0,13172.0
11958.0,15404.0,19539.0,7092.0,21125.0,21351.0,8361.0,15899.0,13178.0
11963.0,15407.0,19546.0,7095.0,21135.0,21356.0,8368.0,15904.0,13182.0
11968.0,15411.0,19554.0,7096.0,21151.0,21358.0,8372.0,15913.0,13193.0
11971.0,15415.0,19563.0,7108.0,21168.0,21364.0,8374.0,15926.0,13203.0
11975.0,15419.0,19572.0,7114.0,21181.0,21367.0,8376.0,15929.0,13213.0
11980.0,15421.0,19579.0,7120.0,21192.0,21372.0,8379.0,15931.0,13220.0
11986.0,15425.0,19585.0,7127.0,21221.0,21374.0,8382.0,15940.0,13228.0
11991.0,15430.0,19595.0,7130.0,21235.0,21380.0,8391.0,15950.0,13234.0
11994.0,15436.0,19602.0,7141.0,21242.0,21385.0,8394.0,15960.0,13242.0
11999.0,15439.0,19608.0,7145.0,21254.0,21394.0,8399.0,15966.0,13254.0
12002.0,15444.0,19617.0,7155.0,21274.0,21400.0,8402.0,15969.0,13265.0
12008.0,15450.0,19621.0,7157.0,21290.0,21405.0,8406.0,15975.0,13277.0
12013.0,15455.0,19631.0,7163.0,21302.0,21415.0,8414.0,15978.0,13288.0
12015.0,15457.0,19643.0,7171.0,21323.0,21428.0,8416.0,15983.0,13296.0
12023.0,15463.0,19656.0,7178.0,21344.0,21434.0,8421.0,15998.0,13305.0
12030.0,15470.0,19664.0,7188.0,21354.0,21441.0,8423.0,16009.0,13316.0
12037.0,15473.0,19675.0,7197.0,21369.0,21446.0,8429.0,16022.0,13321.0
12041.0,15478.0,19685.0,7207.0,21387.0,21455.0,8433.0,16032.0,13327.0
12046.0,15483.0,19692.0,7220.0,21397.0,21468.0,8439.0,16037.0,13333.0
12051.0,15489.0,19709.0,7230.0,21413.0,21471.0,8443.0,16047.0,13341.0
12063.0,15491.0,19724.0,7238.0,21429.0,21478.0,8447.0,16053.0,13360.0
12071.0,15496.0,19733.0,7245.0,21441.0,21493.0,8453.0,16063.0,13373.0
12078.0,15506.0,19742.0,7250.0,21458.0,21499.0,8460.0,16079.0,13386.0
12082.0,15512.0,19752.0,7254.0,21471.0,21506.0,8465.0,16086.0,13397.0
12087.0,15521.0,19760.0,7263.0,21490.0,21512.0,8470.0,16092.0,13404.0
12092.0,15526.0,19771.0,7268.0,21506.0,21514.0,8475.0,16100.0,13420.0
12098.0,15531.0,19785.0,7272.0,21525.0,21521.0,8476.0,16110.0,13432.0
12106.0,15541.0,19801.0,7276.0,21539.0,21526.0,8483.0,16120.0,13449.0
12115.0,15546.0,19807.0,7279.0,21550.0,21531.0,8489.0,16137.0,13468.0
12124.0,15555.0,19820.0,7283.0,21565.0,21533.0,8494.0,16149.0,13485.0
12130.0,15564.0,19834.0,7286.0,21575.0,21541.0,8498.0,16160.0,13495.0
12139.0,15574.0,19844.0,7289.0,21589.0,21549.0,8502.0,16170.0,13505.0
12148.0,15581.0,19853.0,7299.0,21600.0,21566.0,8510.0,16179.0,13514.0
12158.0,15590.0,19862.0,7307.0,21609.0,21578.0,8519.0,16191.0,13525.0
12166.0,15599.0,19877.0,7313.0,21622.0,21588.0,8536.0,16202.0,13535.0
12174.0,15608.0,19899.0,7323.0,21640.0,21601.0,8542.0,16213.0,13546.0
12184.0,15615.0,19917.0,7331.0,21657.0,21608.0,8552.0,16225.0,13554.0
12199.0,15626.0,19929.0,7341.0,21667.0,21626.0,8560.0,16241.0,13564.0
12204.0,15631.0,19941.0,7349.0,21683.0,21637.0,8571.0,16253.0,13581.0
12214.0,15638.0,19952.0,7357.0,21707.0,21648.0,8580.0,16264.0,13594.0
12223.0,15650.0,19965.0,7364.0,21718.0,21661.0,8585.0,16275.0,13599.0
12235.0,15667.0,19981.0,7365.0,21735.0,21672.0,8599.0,16285.0,13609.0
12241.0,15678.0,19993.0,7373.0,21751.0,21684.0,8605.0,16307.0,13630.0
12254.0,15680.0,20010.0,7381.0,21767.0,21695.0,8615.0,16323.0,13642.0
12270.0,15692.0,20020.0,7384.0,21782.0,21707.0,8630.0,16334.0,13662.0
12283.0,15696.0,20029.0,7392.0,21794.0,21716.0,8638.0,16351.0,13675.0
12293.0,15708.0,20041.0,7400.0,21809.0,21724.0,8644.0,16363.0,13694.0
12304.0,15717.0,20053.0,7401.0,21824.0,21732.0,8654.0,16383.0,13710.0
12312.0,15728.0,20067.0,7410.0,21838.0,21737.0,8666.0,16401.0,13724.0
12319.0,15742.0,20090.0,7420.0,21855.0,21751.0,8675.0,16415.0,13740.0
12335.0,15757.0,20098.0,7426.0,21870.0,21765.0,8681.0,16431.0,13763.0
12350.0,15769.0,20112.0,7431.0,21887.0,21784.0,8689.0,16443.0,13783.0
12363.0,15779.0,20129.0,7437.0,21903.0,21801.0,8710.0,16453.0,13802.0
12374.0,15789.0,20142.0,7446.0,21927.0,21821.0,8720.0,16470.0,13817.0
12386.0,15802.0,20156.0,7447.0,21947.0,21836.0,8733.0,16484.0,13831.0
12405.0,15804.0,20177.0,7453.0,21971.0,21852.0,8744.0,16500.0,13853.0
12418.0,15813.0,20187.0,7462.0,21991.0,21861.0,8751.0,16515.0,13872.0
12427.0,15827.0,20200.0,7466.0,22012.0,21878.0,8761.0,16527.0,13881.0
12442.0,15839.0,20208.0,7471.0,22025.0,21888.0,8767.0,16543.0,13898.0
12447.0,15846.0,20213.0,7476.0,22037.0,21900.0,8774.0,16554.0,13912.0
12460.0,15860.0,20227.0,7489.0,22060.0,21905.0,8785.0,16571.0,13928.0
12470.0,15866.0,20244.0,7508.0,22082.0,21918.0,8791.0,16588.0,13940.0
12482.0,15881.0,20255.0,7518.0,22105.0,21928.0,8799.0,16598.0,13959.0
12492.0,15894.0,20264.0,7526.0,22127.0,21945.0,8813.0,16619.0,13975.0
12499.0,15905.0,20274.0,7532.0,22146.0,21957.0,8821.0,16638.0,13985.0
12510.0,15922.0,20282.0,7540.0,22161.0,21965.0,8828.0,16646.0,14005.0
12530.0,15932.0,20293.0,7553.0,22176.0,21974.0,8834.0,16659.0,14024.0
12540.0,15941.0,20303.0,7559.0,22191.0,21987.0,8840.0,16677.0,14036.0
12555.0,15954.0,20316.0,7574.0,22206.0,21995.0,8853.0,16686.0,14049.0
12563.0,15962.0,20334.0,7583.0,22230.0,22006.0,8864.0,16696.0,14059.0
12575.0,15971.0,20350.0,7589.0,22242.0,22020.0,8871.0,16706.0,14073.0
12584.0,15974.0,20360.0,7595.0,22260.0,22027.0,8881.0,16717.0,14088.0
12595.0,15980.0,20371.0,7603.0,22268.0,22036.0,8890.0,16723.0,14096.0
12601.0,15985.0,20390.0,7608.0,22276.0,22048.0,8901.0,16733.0,14104.0
12613.0,15991.0,20408.0,7612.0,22289.0,22058.0,8906.0,16746.0,14111.0
12622.0,15996.0,20423.0,7622.0,22299.0,22072.0,8912.0,16753.0,14128.0
12630.0,16001.0,20440.0,7631.0,22312.0,22082.0,8919.0,16764.0,14143.0
12641.0,16011.0,20456.0,7637.0,22329.0,22090.0,8929.0,16776.0,14155.0
12647.0,16016.0,20467.0,7644.0,22341.0,22097.0,8938.0,16786.0,14161.0
12654.0,16022.0,20474.0,7650.0,22357.0,22107.0,8944.0,16791.0,14176.0
12664.0,16029.0,20485.0,7652.0,22370.0,22117.0,8957.0,16798.0,14187.0
12675.0,16037.0,20499.0,7659.0,22385.0,22127.0,8964.0,16810.0,14199.0
